student_id,application_id,discovery_channel,college_id,cohort_year,field_of_study,stem_flag,family_income_band,first_gen_flag,in_state_flag,hs_gpa,enrollment_status,graduation_year,dropout_year,years_to_outcome,cumulative_gpa
S018433,A074999,Campus Visit / Open House,C25,2019,Social Sciences,Non-STEM,$60K-$100K,0,0,2.3,Dropped Out,,2021,2,1.74
S018434,A075009,Campus Visit / Open House,C25,2019,Physical Sciences & Math,STEM,Under $30K,0,1,2.66,Graduated,2023,,4,2.75
S018435,A075024,Online Search / Rankings Sites,C25,2019,Engineering,STEM,$150K+,0,1,3.4,Graduated,2023,,4,2.77
S018436,A075031,Campus Visit / Open House,C25,2019,Nursing & Health Sciences,STEM,$150K+,0,1,3.58,Graduated,2024,,5,3.03
S018437,A075032,High School Counselor,C25,2019,Engineering,STEM,$30K-$60K,0,0,3.18,Graduated,2023,,4,2.9
S018438,A075033,Campus Visit / Open House,C25,2019,Biology & Life Sciences,STEM,Under $30K,0,1,3.64,Graduated,2023,,4,3.33
S018439,A075036,College Website,C25,2019,Nursing & Health Sciences,STEM,Under $30K,1,1,3.54,Dropped Out,,2020,1,2.93
S018440,A075046,High School Counselor,C25,2019,Business,Non-STEM,$60K-$100K,0,1,3.08,Graduated,2023,,4,3.0
S018441,A075051,College Website,C25,2019,Engineering,STEM,Under $30K,1,1,3.93,Graduated,2024,,5,3.32
S018442,A075054,Friends / Family / Alumni,C25,2019,Arts & Humanities,Non-STEM,Under $30K,0,0,3.58,Graduated,2023,,4,3.2
S018443,A075056,College Website,C25,2019,Psychology,Non-STEM,$30K-$60K,0,1,3.53,Graduated,2023,,4,3.04
S018444,A075057,Campus Visit / Open House,C25,2019,Engineering,STEM,$150K+,0,1,2.81,Dropped Out,,2021,2,3.16
S018445,A075058,Campus Visit / Open House,C25,2019,Biology & Life Sciences,STEM,$100K-$150K,0,0,3.57,Graduated,2023,,4,2.64
S018446,A075059,College Website,C25,2019,Social Sciences,Non-STEM,$30K-$60K,1,1,3.02,Graduated,2024,,5,3.23
S018447,A075062,Campus Visit / Open House,C25,2019,Education,Non-STEM,$30K-$60K,0,1,3.06,Dropped Out,,2020,1,2.28
S018448,A075064,College Fair,C25,2019,Biology & Life Sciences,STEM,$60K-$100K,0,1,3.15,Graduated,2023,,4,2.77
S018449,A075068,Online Search / Rankings Sites,C25,2019,Nursing & Health Sciences,STEM,$60K-$100K,0,1,3.09,Dropped Out,,2021,2,2.0
S018450,A075070,High School Counselor,C25,2019,Business,Non-STEM,$150K+,0,1,3.8,Dropped Out,,2023,4,1.86
S018451,A075071,High School Counselor,C25,2019,Nursing & Health Sciences,STEM,Under $30K,1,1,3.47,Graduated,2023,,4,3.35
S018452,A075073,College Fair,C25,2019,Nursing & Health Sciences,STEM,Under $30K,1,1,3.5,Graduated,2023,,4,3.94
S018453,A075076,Online Search / Rankings Sites,C25,2019,Engineering,STEM,$100K-$150K,0,1,3.51,Graduated,2023,,4,2.73
S018454,A075082,College Fair,C25,2019,Business,Non-STEM,$30K-$60K,0,1,3.42,Graduated,2024,,5,2.98
S018455,A075085,College Website,C25,2019,Social Sciences,Non-STEM,$100K-$150K,1,1,3.96,Dropped Out,,2020,1,3.19
S018456,A075086,Friends / Family / Alumni,C25,2019,Business,Non-STEM,Under $30K,0,0,2.92,Graduated,2024,,5,2.73
S018457,A075087,Campus Visit / Open House,C25,2019,Social Sciences,Non-STEM,$30K-$60K,0,1,4.0,Graduated,2023,,4,3.23
S018458,A075098,Campus Visit / Open House,C25,2019,Computer Science,STEM,$60K-$100K,0,1,3.78,Dropped Out,,2021,2,2.67
S018459,A075099,Online Search / Rankings Sites,C25,2019,Business,Non-STEM,$30K-$60K,1,1,3.09,Graduated,2023,,4,2.91
S018460,A075110,Friends / Family / Alumni,C25,2019,Business,Non-STEM,$30K-$60K,0,1,3.68,Dropped Out,,2022,3,2.42
S018461,A075112,College Website,C25,2019,Business,Non-STEM,$60K-$100K,1,1,2.53,Dropped Out,,2023,4,1.81
S018462,A075113,Advertising / Direct Mail,C25,2019,Business,Non-STEM,$60K-$100K,0,0,3.47,Graduated,2025,,6,3.06
S018463,A075117,Social Media,C25,2019,Education,Non-STEM,$60K-$100K,1,1,3.11,Graduated,2024,,5,2.85
S018464,A075118,High School Counselor,C25,2019,Social Sciences,Non-STEM,$60K-$100K,0,0,2.84,Dropped Out,,2020,1,2.34
S018465,A075122,Campus Visit / Open House,C25,2019,Engineering,STEM,Under $30K,1,1,3.74,Graduated,2023,,4,3.67
S018466,A075125,High School Counselor,C25,2019,Biology & Life Sciences,STEM,$30K-$60K,0,1,2.72,Graduated,2023,,4,2.76
S018467,A075126,Friends / Family / Alumni,C25,2019,Computer Science,STEM,Under $30K,1,1,3.02,Graduated,2025,,6,3.18
S018468,A075127,Campus Visit / Open House,C25,2019,Engineering,STEM,$100K-$150K,1,1,2.74,Graduated,2023,,4,3.02
S018469,A075129,College Website,C25,2019,Psychology,Non-STEM,$150K+,0,0,3.54,Graduated,2023,,4,3.12
S018470,A075130,High School Counselor,C25,2019,Psychology,Non-STEM,Under $30K,1,1,3.44,Graduated,2024,,5,2.76
S018471,A075132,High School Counselor,C25,2019,Arts & Humanities,Non-STEM,$100K-$150K,0,1,3.41,Graduated,2023,,4,2.92
S018472,A075134,College Website,C25,2019,Arts & Humanities,Non-STEM,$30K-$60K,0,0,3.43,Graduated,2023,,4,3.17
S018473,A075136,Campus Visit / Open House,C25,2019,Psychology,Non-STEM,$60K-$100K,0,0,3.59,Graduated,2023,,4,2.69
S018474,A075144,Friends / Family / Alumni,C25,2019,Biology & Life Sciences,STEM,$60K-$100K,1,0,3.29,Dropped Out,,2022,3,2.48
S018475,A075145,Friends / Family / Alumni,C25,2019,Nursing & Health Sciences,STEM,$60K-$100K,1,1,3.01,Dropped Out,,2020,1,2.44
S018476,A075150,College Website,C25,2019,Biology & Life Sciences,STEM,$30K-$60K,0,1,3.04,Graduated,2023,,4,2.59
S018477,A075154,Friends / Family / Alumni,C25,2019,Engineering,STEM,$100K-$150K,0,0,3.4,Dropped Out,,2020,1,1.93
S018478,A075155,College Website,C25,2019,Nursing & Health Sciences,STEM,$100K-$150K,0,0,2.74,Dropped Out,,2021,2,1.53
S018479,A075158,College Website,C25,2019,Business,Non-STEM,$100K-$150K,0,0,3.75,Dropped Out,,2021,2,2.0
S018480,A075162,College Fair,C25,2019,Education,Non-STEM,$150K+,0,0,3.05,Graduated,2023,,4,3.28
S018481,A075168,Friends / Family / Alumni,C25,2019,Engineering,STEM,$30K-$60K,1,1,3.11,Graduated,2024,,5,3.59
S018482,A075169,High School Counselor,C25,2019,Psychology,Non-STEM,$30K-$60K,1,0,3.46,Graduated,2024,,5,2.71
S018483,A075171,Campus Visit / Open House,C25,2019,Engineering,STEM,$30K-$60K,1,0,4.0,Graduated,2023,,4,3.4
S018484,A075173,Friends / Family / Alumni,C25,2019,Education,Non-STEM,Under $30K,1,1,3.62,Graduated,2024,,5,3.52
S018485,A075178,Friends / Family / Alumni,C25,2019,Education,Non-STEM,$150K+,0,1,3.26,Dropped Out,,2020,1,1.9
S018486,A075190,High School Counselor,C25,2019,Business,Non-STEM,$30K-$60K,0,1,4.0,Graduated,2023,,4,3.08
S018487,A075194,College Fair,C25,2019,Arts & Humanities,Non-STEM,Under $30K,0,1,2.87,Graduated,2024,,5,2.97
S018488,A075196,College Website,C25,2019,Business,Non-STEM,$100K-$150K,1,1,4.0,Graduated,2023,,4,3.16
S018489,A075203,College Website,C25,2019,Nursing & Health Sciences,STEM,$60K-$100K,1,1,3.72,Graduated,2023,,4,2.94
S018490,A075204,High School Counselor,C25,2019,Education,Non-STEM,$100K-$150K,0,0,3.77,Graduated,2023,,4,2.87
S018491,A075205,College Website,C25,2019,Business,Non-STEM,Under $30K,1,1,3.8,Graduated,2023,,4,3.87
S018492,A075207,High School Counselor,C25,2019,Computer Science,STEM,$60K-$100K,0,1,3.21,Graduated,2023,,4,3.2
S018493,A075211,Campus Visit / Open House,C25,2019,Computer Science,STEM,$30K-$60K,0,1,3.47,Dropped Out,,2020,1,2.61
S018494,A075215,Social Media,C25,2019,Social Sciences,Non-STEM,$60K-$100K,0,1,2.56,Graduated,2023,,4,2.93
S018495,A075216,High School Counselor,C25,2019,Nursing & Health Sciences,STEM,Under $30K,0,0,3.46,Graduated,2024,,5,2.68
S018496,A075222,Online Search / Rankings Sites,C25,2019,Business,Non-STEM,$60K-$100K,0,1,3.41,Graduated,2023,,4,3.16
S018497,A075223,College Fair,C25,2019,Biology & Life Sciences,STEM,$150K+,0,1,3.17,Graduated,2023,,4,2.82
S018498,A075225,College Fair,C25,2019,Nursing & Health Sciences,STEM,Under $30K,1,1,3.65,Graduated,2023,,4,2.9
S018499,A075235,College Website,C25,2019,Education,Non-STEM,Under $30K,1,1,3.72,Graduated,2023,,4,3.65
S018500,A075245,Social Media,C25,2019,Computer Science,STEM,$60K-$100K,0,0,3.46,Graduated,2024,,5,3.26
S018501,A075248,College Fair,C25,2019,Computer Science,STEM,$60K-$100K,0,1,3.7,Dropped Out,,2020,1,2.28
S018502,A075249,Advertising / Direct Mail,C25,2019,Business,Non-STEM,$60K-$100K,1,1,3.38,Graduated,2023,,4,3.54
S018503,A075252,Social Media,C25,2019,Arts & Humanities,Non-STEM,$60K-$100K,0,1,3.39,Dropped Out,,2021,2,2.51
S018504,A075253,Campus Visit / Open House,C25,2019,Social Sciences,Non-STEM,$30K-$60K,1,0,3.69,Graduated,2023,,4,2.81
S018505,A075255,College Website,C25,2019,Nursing & Health Sciences,STEM,$30K-$60K,1,1,3.27,Graduated,2023,,4,2.98
S018506,A075257,Friends / Family / Alumni,C25,2019,Biology & Life Sciences,STEM,$60K-$100K,0,1,3.3,Graduated,2023,,4,2.82
S018507,A075265,Social Media,C25,2019,Engineering,STEM,Under $30K,0,0,3.63,Graduated,2024,,5,3.03
S018508,A075268,Friends / Family / Alumni,C25,2019,Computer Science,STEM,$30K-$60K,0,0,3.12,Graduated,2023,,4,2.97
S018509,A075269,Social Media,C25,2019,Business,Non-STEM,$100K-$150K,0,1,3.19,Graduated,2023,,4,2.57
S018510,A075280,Social Media,C25,2019,Social Sciences,Non-STEM,$30K-$60K,0,0,2.33,Dropped Out,,2020,1,2.41
S018511,A075285,College Website,C25,2019,Nursing & Health Sciences,STEM,$60K-$100K,0,0,3.19,Dropped Out,,2021,2,2.68
S018512,A075287,Friends / Family / Alumni,C25,2019,Arts & Humanities,Non-STEM,Under $30K,0,1,3.21,Graduated,2025,,6,2.68
S018513,A075291,Campus Visit / Open House,C25,2019,Psychology,Non-STEM,$100K-$150K,1,0,3.16,Graduated,2023,,4,3.2
S018514,A075295,Campus Visit / Open House,C25,2019,Social Sciences,Non-STEM,$30K-$60K,0,0,3.19,Dropped Out,,2021,2,2.27
S018515,A075303,College Website,C25,2019,Business,Non-STEM,$60K-$100K,0,1,3.29,Graduated,2023,,4,3.68
S018516,A075305,High School Counselor,C25,2019,Business,Non-STEM,$30K-$60K,0,1,3.54,Graduated,2023,,4,2.73
S018517,A075308,College Website,C25,2019,Business,Non-STEM,$60K-$100K,0,1,3.04,Dropped Out,,2023,4,2.36
S018518,A075311,Friends / Family / Alumni,C25,2019,Physical Sciences & Math,STEM,$30K-$60K,0,1,3.36,Graduated,2023,,4,3.04
S018519,A075319,Social Media,C25,2019,Biology & Life Sciences,STEM,$60K-$100K,0,1,2.77,Dropped Out,,2021,2,2.49
S018520,A075320,Online Search / Rankings Sites,C25,2019,Arts & Humanities,Non-STEM,$100K-$150K,0,1,3.61,Graduated,2023,,4,3.95
S018521,A075322,College Website,C25,2019,Computer Science,STEM,$100K-$150K,0,1,3.58,Graduated,2024,,5,2.96
S018522,A075323,College Fair,C25,2019,Business,Non-STEM,$30K-$60K,1,1,3.19,Graduated,2023,,4,3.27
S018523,A075330,College Fair,C25,2019,Computer Science,STEM,$30K-$60K,0,0,3.64,Graduated,2023,,4,3.31
S018524,A075332,High School Counselor,C25,2019,Business,Non-STEM,Under $30K,1,1,3.85,Graduated,2023,,4,3.12
S018525,A075335,College Website,C25,2019,Engineering,STEM,$100K-$150K,1,1,3.3,Graduated,2023,,4,3.22
S018526,A075337,High School Counselor,C25,2019,Biology & Life Sciences,STEM,$60K-$100K,0,1,3.33,Graduated,2023,,4,3.39
S018527,A075339,Advertising / Direct Mail,C25,2019,Biology & Life Sciences,STEM,$100K-$150K,0,0,2.83,Graduated,2023,,4,3.07
S018528,A075341,College Website,C25,2019,Business,Non-STEM,$30K-$60K,0,1,2.89,Graduated,2023,,4,1.94
S018529,A075342,High School Counselor,C25,2019,Arts & Humanities,Non-STEM,$60K-$100K,0,0,3.12,Graduated,2023,,4,2.98
S018530,A075345,College Fair,C25,2019,Computer Science,STEM,$100K-$150K,0,1,3.65,Graduated,2023,,4,2.65
S018531,A075350,College Fair,C25,2019,Engineering,STEM,$30K-$60K,0,1,2.81,Graduated,2023,,4,3.25
S018532,A075352,Online Search / Rankings Sites,C25,2019,Business,Non-STEM,Under $30K,1,0,3.36,Graduated,2024,,5,2.47
S018533,A075355,College Website,C25,2019,Computer Science,STEM,$60K-$100K,0,0,3.73,Graduated,2023,,4,3.61
S018534,A075358,High School Counselor,C25,2019,Arts & Humanities,Non-STEM,$60K-$100K,1,1,3.59,Graduated,2025,,6,3.63
S018535,A075359,College Website,C25,2019,Arts & Humanities,Non-STEM,Under $30K,1,0,3.08,Dropped Out,,2022,3,1.42
S018536,A075363,Advertising / Direct Mail,C25,2020,Nursing & Health Sciences,STEM,$100K-$150K,0,1,4.0,Graduated,2024,,4,3.79
S018537,A075365,High School Counselor,C25,2020,Computer Science,STEM,Under $30K,1,1,3.16,Graduated,2026,,6,3.67
S018538,A075374,Campus Visit / Open House,C25,2020,Physical Sciences & Math,STEM,Under $30K,0,1,3.04,Graduated,2024,,4,2.46
S018539,A075376,Campus Visit / Open House,C25,2020,Business,Non-STEM,$150K+,0,1,2.9,Graduated,2024,,4,2.74
S018540,A075381,Campus Visit / Open House,C25,2020,Nursing & Health Sciences,STEM,Under $30K,1,1,3.61,Graduated,2024,,4,3.06
S018541,A075383,Campus Visit / Open House,C25,2020,Education,Non-STEM,$60K-$100K,0,0,3.56,Graduated,2024,,4,3.39
S018542,A075384,Campus Visit / Open House,C25,2020,Computer Science,STEM,$150K+,0,0,3.39,Dropped Out,,2022,2,3.32
S018543,A075388,Friends / Family / Alumni,C25,2020,Engineering,STEM,$30K-$60K,1,1,3.37,Graduated,2024,,4,3.0
S018544,A075391,Friends / Family / Alumni,C25,2020,Biology & Life Sciences,STEM,$30K-$60K,1,1,3.43,Graduated,2024,,4,2.99
S018545,A075402,Campus Visit / Open House,C25,2020,Engineering,STEM,$60K-$100K,0,0,3.36,Dropped Out,,2022,2,2.49
S018546,A075406,Campus Visit / Open House,C25,2020,Education,Non-STEM,$60K-$100K,0,0,3.94,Graduated,2024,,4,3.44
S018547,A075410,High School Counselor,C25,2020,Business,Non-STEM,$150K+,0,1,3.49,Graduated,2025,,5,3.25
S018548,A075414,College Website,C25,2020,Biology & Life Sciences,STEM,$150K+,0,1,2.69,Dropped Out,,2023,3,1.13
S018549,A075415,Social Media,C25,2020,Computer Science,STEM,Under $30K,1,0,3.05,Graduated,2024,,4,3.07
S018550,A075422,College Website,C25,2020,Physical Sciences & Math,STEM,$150K+,0,0,3.83,Dropped Out,,2023,3,2.46
S018551,A075428,Friends / Family / Alumni,C25,2020,Computer Science,STEM,$100K-$150K,0,0,3.24,Dropped Out,,2021,1,3.53
S018552,A075430,Online Search / Rankings Sites,C25,2020,Computer Science,STEM,$100K-$150K,0,1,3.81,Dropped Out,,2021,1,2.62
S018553,A075433,Social Media,C25,2020,Physical Sciences & Math,STEM,$60K-$100K,0,1,2.9,Dropped Out,,2021,1,2.7
S018554,A075441,College Website,C25,2020,Nursing & Health Sciences,STEM,$100K-$150K,0,0,4.0,Graduated,2025,,5,3.2
S018555,A075448,College Fair,C25,2020,Engineering,STEM,$30K-$60K,0,1,2.5,Dropped Out,,2021,1,2.54
S018556,A075449,Social Media,C25,2020,Arts & Humanities,Non-STEM,$150K+,0,1,3.22,Dropped Out,,2023,3,2.67
S018557,A075455,Advertising / Direct Mail,C25,2020,Arts & Humanities,Non-STEM,Under $30K,0,0,3.71,Graduated,2024,,4,2.88
S018558,A075458,Campus Visit / Open House,C25,2020,Nursing & Health Sciences,STEM,$30K-$60K,1,1,2.56,Graduated,2025,,5,2.93
S018559,A075460,Campus Visit / Open House,C25,2020,Business,Non-STEM,$30K-$60K,0,0,3.89,Graduated,2025,,5,3.06
S018560,A075466,Social Media,C25,2020,Biology & Life Sciences,STEM,$150K+,0,1,3.18,Graduated,2024,,4,3.64
S018561,A075472,Advertising / Direct Mail,C25,2020,Computer Science,STEM,$60K-$100K,0,1,3.35,Graduated,2026,,6,2.49
S018562,A075476,College Website,C25,2020,Engineering,STEM,$100K-$150K,0,0,3.69,Graduated,2024,,4,2.47
S018563,A075479,Campus Visit / Open House,C25,2020,Business,Non-STEM,Under $30K,0,1,3.33,Graduated,2024,,4,3.11
S018564,A075481,Campus Visit / Open House,C25,2020,Education,Non-STEM,$60K-$100K,1,0,3.87,Graduated,2024,,4,2.94
S018565,A075484,High School Counselor,C25,2020,Education,Non-STEM,$100K-$150K,0,1,3.69,Graduated,2024,,4,2.8
S018566,A075485,Advertising / Direct Mail,C25,2020,Psychology,Non-STEM,$60K-$100K,1,0,3.42,Dropped Out,,2021,1,2.54
S018567,A075493,Online Search / Rankings Sites,C25,2020,Biology & Life Sciences,STEM,Under $30K,0,1,2.7,Dropped Out,,2021,1,2.06
S018568,A075494,Campus Visit / Open House,C25,2020,Computer Science,STEM,$150K+,0,1,2.72,Dropped Out,,2022,2,2.71
S018569,A075497,College Website,C25,2020,Physical Sciences & Math,STEM,Under $30K,1,0,3.07,Graduated,2024,,4,3.17
S018570,A075504,College Fair,C25,2020,Business,Non-STEM,Under $30K,1,1,3.04,Graduated,2024,,4,2.84
S018571,A075505,Online Search / Rankings Sites,C25,2020,Computer Science,STEM,Under $30K,1,1,3.37,Dropped Out,,2021,1,1.11
S018572,A075507,College Fair,C25,2020,Nursing & Health Sciences,STEM,Under $30K,1,1,2.78,Dropped Out,,2022,2,2.17
S018573,A075510,Friends / Family / Alumni,C25,2020,Business,Non-STEM,$30K-$60K,0,0,3.66,Graduated,2024,,4,3.16
S018574,A075511,Campus Visit / Open House,C25,2020,Arts & Humanities,Non-STEM,Under $30K,0,0,3.7,Graduated,2024,,4,3.56
S018575,A075513,Friends / Family / Alumni,C25,2020,Arts & Humanities,Non-STEM,$30K-$60K,0,1,3.92,Graduated,2024,,4,3.28
S018576,A075516,Friends / Family / Alumni,C25,2020,Biology & Life Sciences,STEM,$100K-$150K,0,1,3.01,Graduated,2025,,5,2.5
S018577,A075526,High School Counselor,C25,2020,Computer Science,STEM,Under $30K,1,1,4.0,Graduated,2024,,4,3.4
S018578,A075528,College Website,C25,2020,Psychology,Non-STEM,$100K-$150K,0,0,3.23,Graduated,2024,,4,2.82
S018579,A075533,College Website,C25,2020,Education,Non-STEM,$150K+,0,0,3.15,Graduated,2024,,4,3.11
S018580,A075535,Campus Visit / Open House,C25,2020,Engineering,STEM,Under $30K,0,1,3.47,Graduated,2024,,4,3.02
S018581,A075536,Social Media,C25,2020,Psychology,Non-STEM,$30K-$60K,1,1,3.09,Dropped Out,,2022,2,2.49
S018582,A075538,Friends / Family / Alumni,C25,2020,Biology & Life Sciences,STEM,$60K-$100K,0,0,3.29,Graduated,2024,,4,3.28
S018583,A075539,High School Counselor,C25,2020,Engineering,STEM,$100K-$150K,1,1,3.28,Graduated,2024,,4,2.71
S018584,A075540,Online Search / Rankings Sites,C25,2020,Nursing & Health Sciences,STEM,$150K+,0,0,3.54,Graduated,2024,,4,2.36
S018585,A075541,High School Counselor,C25,2020,Arts & Humanities,Non-STEM,$150K+,0,0,3.14,Dropped Out,,2021,1,2.25
S018586,A075547,Friends / Family / Alumni,C25,2020,Nursing & Health Sciences,STEM,$150K+,0,1,3.29,Graduated,2024,,4,3.05
S018587,A075551,Campus Visit / Open House,C25,2020,Arts & Humanities,Non-STEM,$100K-$150K,0,1,3.12,Graduated,2025,,5,2.86
S018588,A075553,Campus Visit / Open House,C25,2020,Education,Non-STEM,$30K-$60K,0,1,2.69,Graduated,2024,,4,3.37
S018589,A075554,Friends / Family / Alumni,C25,2020,Social Sciences,Non-STEM,Under $30K,1,1,3.18,Graduated,2024,,4,2.4
S018590,A075558,Social Media,C25,2020,Engineering,STEM,$100K-$150K,0,1,3.28,Graduated,2024,,4,3.27
S018591,A075559,High School Counselor,C25,2020,Computer Science,STEM,$60K-$100K,0,1,3.84,Graduated,2024,,4,2.66
S018592,A075563,Campus Visit / Open House,C25,2020,Arts & Humanities,Non-STEM,$100K-$150K,0,0,3.48,Graduated,2024,,4,3.72
S018593,A075566,College Website,C25,2020,Engineering,STEM,$100K-$150K,1,1,3.2,Dropped Out,,2021,1,1.97
S018594,A075567,Friends / Family / Alumni,C25,2020,Engineering,STEM,$100K-$150K,0,1,3.48,Dropped Out,,2022,2,2.23
S018595,A075571,Friends / Family / Alumni,C25,2020,Psychology,Non-STEM,$150K+,0,0,3.67,Graduated,2024,,4,3.18
S018596,A075574,Friends / Family / Alumni,C25,2020,Biology & Life Sciences,STEM,$100K-$150K,1,1,3.39,Graduated,2024,,4,3.24
S018597,A075576,Campus Visit / Open House,C25,2020,Social Sciences,Non-STEM,$30K-$60K,1,0,2.86,Dropped Out,,2021,1,2.22
S018598,A075577,High School Counselor,C25,2020,Social Sciences,Non-STEM,$150K+,0,1,2.86,Dropped Out,,2024,4,1.53
S018599,A075581,Social Media,C25,2020,Psychology,Non-STEM,$30K-$60K,0,1,2.6,Graduated,2024,,4,2.74
S018600,A075584,College Website,C25,2020,Social Sciences,Non-STEM,$60K-$100K,0,0,3.47,Dropped Out,,2021,1,2.41
S018601,A075585,Online Search / Rankings Sites,C25,2020,Nursing & Health Sciences,STEM,$100K-$150K,0,1,3.15,Graduated,2024,,4,2.91
S018602,A075591,Campus Visit / Open House,C25,2020,Psychology,Non-STEM,Under $30K,1,1,3.65,Graduated,2025,,5,3.08
S018603,A075592,Campus Visit / Open House,C25,2020,Engineering,STEM,Under $30K,1,1,3.5,Graduated,2025,,5,2.57
S018604,A075594,College Website,C25,2020,Psychology,Non-STEM,$60K-$100K,0,1,3.17,Graduated,2024,,4,2.79
S018605,A075599,College Website,C25,2020,Social Sciences,Non-STEM,Under $30K,0,1,3.51,Graduated,2024,,4,2.67
S018606,A075603,College Website,C25,2020,Engineering,STEM,$30K-$60K,0,1,3.59,Graduated,2024,,4,3.14
S018607,A075606,Campus Visit / Open House,C25,2020,Engineering,STEM,$100K-$150K,0,1,3.33,Graduated,2024,,4,3.09
S018608,A075607,Online Search / Rankings Sites,C25,2020,Arts & Humanities,Non-STEM,$150K+,0,0,3.32,Graduated,2026,,6,3.09
S018609,A075612,Campus Visit / Open House,C25,2020,Nursing & Health Sciences,STEM,$100K-$150K,0,0,4.0,Graduated,2024,,4,3.04
S018610,A075614,Social Media,C25,2020,Business,Non-STEM,$60K-$100K,0,1,3.32,Graduated,2025,,5,2.69
S018611,A075616,High School Counselor,C25,2020,Biology & Life Sciences,STEM,$30K-$60K,0,0,2.97,Graduated,2024,,4,3.25
S018612,A075617,Campus Visit / Open House,C25,2020,Engineering,STEM,$30K-$60K,0,0,3.2,Graduated,2024,,4,2.71
S018613,A075618,High School Counselor,C25,2020,Computer Science,STEM,$60K-$100K,0,1,3.34,Graduated,2024,,4,2.8
S018614,A075620,Friends / Family / Alumni,C25,2020,Social Sciences,Non-STEM,$60K-$100K,0,1,3.74,Dropped Out,,2024,4,1.7
S018615,A075635,College Website,C25,2020,Psychology,Non-STEM,$100K-$150K,0,0,3.87,Graduated,2024,,4,3.65
S018616,A075638,Campus Visit / Open House,C25,2020,Education,Non-STEM,$100K-$150K,1,0,2.8,Dropped Out,,2021,1,2.42
S018617,A075641,Campus Visit / Open House,C25,2020,Education,Non-STEM,$60K-$100K,0,1,2.78,Dropped Out,,2022,2,2.43
S018618,A075643,College Website,C25,2020,Social Sciences,Non-STEM,Under $30K,1,0,3.8,Graduated,2024,,4,2.98
S018619,A075659,Advertising / Direct Mail,C25,2020,Biology & Life Sciences,STEM,Under $30K,1,1,3.67,Graduated,2025,,5,3.36
