student_id,application_id,discovery_channel,college_id,cohort_year,field_of_study,stem_flag,family_income_band,first_gen_flag,in_state_flag,hs_gpa,annual_tuition_usd,scholarship_type,annual_scholarship_usd,annual_grant_usd,annual_loan_usd,annual_net_cost_usd,enrollment_status,graduation_year,dropout_year,years_to_outcome,cumulative_gpa
S016339,A064819,Campus Visit / Open House,C20,2024,Business,Non-STEM,$150K+,0,0,2.89,40370,Need-Based,9950,0,20000,30420,Dropped Out,,2026,2,2.11
S016340,A064825,High School Counselor,C20,2024,Biology & Life Sciences,STEM,$30K-$60K,0,0,2.65,41120,Departmental,2300,5888,0,32932,Enrolled (Active),,,,2.67
S016341,A064829,High School Counselor,C20,2024,Arts & Humanities,Non-STEM,$100K-$150K,0,0,3.38,40000,Merit,6400,0,17700,33600,Enrolled (Active),,,,2.39
S016342,A064831,College Website,C20,2024,Computer Science,STEM,Under $30K,1,0,3.46,41900,Departmental,3800,2303,0,35797,Enrolled (Active),,,,3.02
S016343,A064834,High School Counselor,C20,2024,Physical Sciences & Math,STEM,$60K-$100K,0,0,3.13,41510,Merit,19550,0,11500,21960,Enrolled (Active),,,,3.08
S016344,A064841,Friends / Family / Alumni,C20,2024,Engineering,STEM,$150K+,0,0,3.49,41140,Merit,9850,0,0,31290,Enrolled (Active),,,,2.8
S016345,A064856,Friends / Family / Alumni,C20,2024,Nursing & Health Sciences,STEM,$60K-$100K,0,0,3.11,40410,Departmental,2000,0,17300,38410,Enrolled (Active),,,,3.18
S016346,A064857,Online Search / Rankings Sites,C20,2024,Computer Science,STEM,$30K-$60K,1,0,4.0,40900,Athletic,30550,0,3900,10350,Enrolled (Active),,,,3.31
S016347,A064868,Friends / Family / Alumni,C20,2025,Arts & Humanities,Non-STEM,Under $30K,0,0,3.73,43020,Merit,6450,5773,17600,30797,Enrolled (Active),,,,3.81
S016348,A064881,Social Media,C20,2025,Arts & Humanities,Non-STEM,$150K+,0,1,4.0,42380,Merit,17350,0,0,25030,Enrolled (Active),,,,3.38
S016349,A064898,College Website,C20,2025,Education,Non-STEM,Under $30K,1,0,3.79,42160,Merit,9500,0,0,32660,Dropped Out,,2026,1,2.89
S016350,A064905,Campus Visit / Open House,C20,2025,Engineering,STEM,$30K-$60K,0,1,3.74,42800,Merit,10900,0,13800,31900,Enrolled (Active),,,,3.56
S016351,A064915,High School Counselor,C20,2025,Engineering,STEM,Under $30K,0,1,2.63,41670,None,0,4735,25800,36935,Enrolled (Active),,,,2.41
S016352,A064919,College Website,C20,2025,Social Sciences,Non-STEM,$60K-$100K,1,0,3.67,43010,Merit,15650,0,15500,27360,Enrolled (Active),,,,2.93
S016353,A064921,Social Media,C20,2025,Nursing & Health Sciences,STEM,Under $30K,0,1,2.61,43230,None,0,4434,0,38796,Enrolled (Active),,,,2.15
S016354,A064923,Friends / Family / Alumni,C20,2025,Social Sciences,Non-STEM,$60K-$100K,0,0,2.79,43320,Merit,10950,0,0,32370,Enrolled (Active),,,,3.08
S016355,A064924,Campus Visit / Open House,C20,2025,Engineering,STEM,Under $30K,1,1,2.77,41840,Merit,21100,5128,0,15612,Enrolled (Active),,,,2.84
S016356,A064926,Social Media,C20,2025,Business,Non-STEM,$60K-$100K,1,0,3.28,41550,Merit,17400,0,10200,24150,Enrolled (Active),,,,3.05
S016357,A064932,High School Counselor,C20,2025,Education,Non-STEM,$30K-$60K,1,0,3.95,41500,Need-Based,10650,5535,0,25315,Enrolled (Active),,,,2.88
S016358,A064944,High School Counselor,C20,2025,Biology & Life Sciences,STEM,$150K+,0,0,3.49,41700,Merit,14750,0,0,26950,Enrolled (Active),,,,2.95
S016359,A064945,College Website,C20,2025,Computer Science,STEM,Under $30K,1,0,3.05,42650,Need-Based,16500,2560,13900,23590,Enrolled (Active),,,,2.65
S016360,A064947,High School Counselor,C20,2025,Computer Science,STEM,Under $30K,0,1,3.67,42290,Merit,18500,0,13500,23790,Enrolled (Active),,,,3.23
S016361,A064954,Advertising / Direct Mail,C20,2025,Physical Sciences & Math,STEM,$100K-$150K,0,1,3.26,41260,Merit,19250,0,7000,22010,Enrolled (Active),,,,2.73
S016362,A064955,Campus Visit / Open House,C20,2025,Social Sciences,Non-STEM,$100K-$150K,1,1,2.7,42850,None,0,0,0,42850,Enrolled (Active),,,,3.34
S016363,A064966,Campus Visit / Open House,C20,2025,Nursing & Health Sciences,STEM,$150K+,1,0,3.26,42150,Merit,9100,0,0,33050,Enrolled (Active),,,,3.45
S016364,A064968,Campus Visit / Open House,C20,2025,Engineering,STEM,$60K-$100K,0,1,2.73,42920,Need-Based,19650,0,10400,23270,Enrolled (Active),,,,2.8
S016365,A064974,Social Media,C20,2025,Physical Sciences & Math,STEM,$30K-$60K,1,1,3.6,42300,Departmental,3650,2978,24400,35672,Enrolled (Active),,,,3.85
S016366,A064977,Online Search / Rankings Sites,C20,2025,Biology & Life Sciences,STEM,Under $30K,1,0,3.51,43370,Departmental,3850,6927,0,32593,Enrolled (Active),,,,2.8
S016367,A064981,High School Counselor,C20,2025,Social Sciences,Non-STEM,$30K-$60K,0,1,2.84,43060,Merit,17950,3228,0,21882,Enrolled (Active),,,,3.23
S016368,A064983,Social Media,C20,2025,Business,Non-STEM,$100K-$150K,0,0,3.7,42130,Departmental,7000,0,11900,35130,Enrolled (Active),,,,3.31
S016369,A065001,Social Media,C20,2025,Business,Non-STEM,$30K-$60K,0,0,2.58,41750,Departmental,10200,6869,0,24681,Enrolled (Active),,,,2.23
S016370,A065003,College Website,C20,2025,Nursing & Health Sciences,STEM,$100K-$150K,0,1,3.04,42380,Need-Based,26900,0,0,15480,Enrolled (Active),,,,2.85
S016371,A065006,College Website,C20,2025,Computer Science,STEM,$100K-$150K,1,0,3.17,41990,Merit,21500,0,0,20490,Dropped Out,,2026,1,2.36
S016372,A065013,Campus Visit / Open House,C20,2025,Business,Non-STEM,Under $30K,1,1,4.0,42250,Merit,20000,0,12000,22250,Dropped Out,,2026,1,2.59
S016373,A065022,Campus Visit / Open House,C20,2025,Nursing & Health Sciences,STEM,$100K-$150K,0,0,2.27,41290,None,0,0,27700,41290,Enrolled (Active),,,,3.25
S016374,A065028,Campus Visit / Open House,C20,2025,Computer Science,STEM,$100K-$150K,0,1,4.0,43180,Athletic,31900,0,3400,11280,Enrolled (Active),,,,2.98
S016375,A065031,Friends / Family / Alumni,C20,2025,Business,Non-STEM,$30K-$60K,0,0,3.2,42120,None,0,0,0,42120,Enrolled (Active),,,,2.46
S016376,A065033,High School Counselor,C20,2025,Business,Non-STEM,$150K+,0,0,3.21,42910,Athletic,30550,0,6400,12360,Enrolled (Active),,,,3.49
S016377,A065036,Social Media,C20,2025,Social Sciences,Non-STEM,Under $30K,1,0,4.0,41740,Departmental,9550,0,14800,32190,Enrolled (Active),,,,3.11
S016378,A065052,Campus Visit / Open House,C20,2025,Biology & Life Sciences,STEM,Under $30K,0,1,3.32,41330,Merit,7500,5111,0,28719,Dropped Out,,2026,1,3.3
S016379,A065057,Friends / Family / Alumni,C20,2025,Psychology,Non-STEM,$150K+,0,1,3.48,41570,Merit,20200,0,8400,21370,Enrolled (Active),,,,3.21
S016380,A065058,College Website,C20,2025,Social Sciences,Non-STEM,$30K-$60K,0,0,3.54,43010,Need-Based,28800,5724,0,8486,Enrolled (Active),,,,2.23
S016381,A065065,High School Counselor,C20,2025,Social Sciences,Non-STEM,$60K-$100K,0,0,3.37,41400,Departmental,4650,0,0,36750,Dropped Out,,2026,1,3.11
S016382,A065069,Friends / Family / Alumni,C20,2025,Psychology,Non-STEM,$60K-$100K,0,1,3.75,41190,Merit,8250,0,0,32940,Enrolled (Active),,,,3.46
S016383,A065071,Campus Visit / Open House,C20,2025,Education,Non-STEM,$30K-$60K,0,1,4.0,42510,Need-Based,9600,2176,10300,30734,Enrolled (Active),,,,4.0
S016384,A065081,College Website,C20,2025,Nursing & Health Sciences,STEM,$100K-$150K,0,0,3.6,40880,Need-Based,16150,0,7600,24730,Enrolled (Active),,,,3.55
S016385,A065082,Friends / Family / Alumni,C20,2025,Engineering,STEM,Under $30K,0,1,3.26,41510,Athletic,26750,0,0,14760,Enrolled (Active),,,,3.46
S016386,A065083,Social Media,C20,2025,Arts & Humanities,Non-STEM,$60K-$100K,0,0,3.88,42800,Merit,8700,0,10200,34100,Enrolled (Active),,,,2.8
S016387,A065086,High School Counselor,C20,2025,Social Sciences,Non-STEM,$100K-$150K,0,0,2.8,41050,None,0,0,23800,41050,Enrolled (Active),,,,3.82
S016388,A065089,Friends / Family / Alumni,C20,2025,Psychology,Non-STEM,Under $30K,1,0,3.79,43270,Merit,17100,5778,7800,20392,Enrolled (Active),,,,3.52
S016389,A065091,Social Media,C20,2025,Computer Science,STEM,$150K+,1,0,3.61,42110,Athletic,21100,0,0,21010,Enrolled (Active),,,,3.03
S016390,A065092,College Website,C20,2025,Biology & Life Sciences,STEM,$150K+,0,1,4.0,41120,Merit,18900,0,0,22220,Enrolled (Active),,,,3.37
S016391,A065101,College Website,C20,2025,Business,Non-STEM,$100K-$150K,0,0,2.88,42800,Need-Based,25050,0,0,17750,Enrolled (Active),,,,2.34
S016392,A065104,Campus Visit / Open House,C20,2025,Nursing & Health Sciences,STEM,$100K-$150K,0,1,2.99,43300,None,0,0,22500,43300,Enrolled (Active),,,,3.23
S016393,A065110,Campus Visit / Open House,C20,2025,Business,Non-STEM,$150K+,0,0,3.37,41310,None,0,0,28800,41310,Enrolled (Active),,,,3.48
S016394,A065114,Friends / Family / Alumni,C20,2025,Education,Non-STEM,Under $30K,1,0,4.0,41970,Merit,10400,2419,0,29151,Enrolled (Active),,,,3.15
S016395,A065119,Friends / Family / Alumni,C20,2025,Biology & Life Sciences,STEM,Under $30K,1,1,3.72,42890,Merit,14150,0,17800,28740,Enrolled (Active),,,,2.6
S016396,A065123,College Website,C20,2025,Physical Sciences & Math,STEM,$100K-$150K,1,1,4.0,41070,Need-Based,12750,0,14600,28320,Enrolled (Active),,,,3.32
S016397,A065131,High School Counselor,C20,2025,Computer Science,STEM,$100K-$150K,0,0,2.73,43300,Need-Based,22500,0,12300,20800,Enrolled (Active),,,,2.91
S016398,A065137,Campus Visit / Open House,C20,2025,Biology & Life Sciences,STEM,$30K-$60K,0,0,3.91,41660,Merit,6850,2051,0,32759,Enrolled (Active),,,,2.88
S016399,A065139,High School Counselor,C20,2025,Social Sciences,Non-STEM,$60K-$100K,1,1,3.76,43280,Merit,14100,0,11900,29180,Enrolled (Active),,,,3.17
S016400,A065141,Friends / Family / Alumni,C20,2025,Biology & Life Sciences,STEM,$100K-$150K,0,0,3.2,43280,None,0,0,25100,43280,Enrolled (Active),,,,2.58
S016401,A065142,College Fair,C20,2025,Psychology,Non-STEM,$150K+,0,0,3.06,42400,Merit,11450,0,0,30950,Enrolled (Active),,,,3.22
S016402,A065144,High School Counselor,C20,2025,Education,Non-STEM,$150K+,0,0,3.18,41870,Merit,18550,0,13600,23320,Enrolled (Active),,,,2.75
S016403,A065151,College Website,C20,2025,Nursing & Health Sciences,STEM,Under $30K,1,0,3.29,42450,Athletic,27500,0,9600,14950,Enrolled (Active),,,,3.07
S016404,A065155,Online Search / Rankings Sites,C20,2025,Business,Non-STEM,$100K-$150K,1,0,3.16,42180,Need-Based,15350,0,16600,26830,Enrolled (Active),,,,3.03
S016405,A065156,Campus Visit / Open House,C20,2025,Business,Non-STEM,$150K+,0,0,3.26,42100,None,0,0,15100,42100,Enrolled (Active),,,,2.57
S016406,A065169,High School Counselor,C20,2025,Education,Non-STEM,Under $30K,1,0,3.11,41410,Need-Based,15600,3274,7200,22536,Enrolled (Active),,,,2.93
S016407,A065187,College Website,C20,2025,Education,Non-STEM,Under $30K,1,0,2.97,41330,Merit,21450,5421,0,14459,Enrolled (Active),,,,2.97
S016408,A065193,College Website,C20,2025,Computer Science,STEM,$30K-$60K,0,0,2.94,41630,Athletic,28450,0,9000,13180,Enrolled (Active),,,,2.61
S016409,A065202,College Website,C20,2025,Social Sciences,Non-STEM,$30K-$60K,0,0,3.17,41920,Merit,20100,3774,0,18046,Enrolled (Active),,,,3.37
S016410,A065209,Campus Visit / Open House,C20,2025,Computer Science,STEM,$100K-$150K,0,1,2.74,42410,None,0,0,17900,42410,Enrolled (Active),,,,2.95
S016411,A065213,Social Media,C20,2025,Biology & Life Sciences,STEM,$100K-$150K,0,1,4.0,41760,Merit,18050,0,0,23710,Enrolled (Active),,,,3.18
S016412,A065216,College Website,C20,2025,Business,Non-STEM,$60K-$100K,1,0,3.29,40980,Need-Based,15950,0,13400,25030,Enrolled (Active),,,,3.4
S016413,A065222,College Website,C20,2025,Arts & Humanities,Non-STEM,$60K-$100K,0,1,3.41,43340,None,0,0,0,43340,Enrolled (Active),,,,2.75
S016414,A065223,Social Media,C20,2025,Arts & Humanities,Non-STEM,Under $30K,0,1,4.0,41280,Merit,12700,6234,0,22346,Enrolled (Active),,,,3.4
S016415,A065234,Online Search / Rankings Sites,C20,2025,Business,Non-STEM,Under $30K,1,0,3.24,41300,Need-Based,9250,0,16400,32050,Enrolled (Active),,,,2.69
S016416,A065243,Social Media,C20,2025,Business,Non-STEM,Under $30K,0,0,3.29,41130,Merit,7350,5864,0,27916,Enrolled (Active),,,,2.97
S016417,A065271,College Fair,C20,2025,Arts & Humanities,Non-STEM,$150K+,0,1,3.28,43250,Need-Based,25550,0,0,17700,Enrolled (Active),,,,3.66
S016418,A065273,Social Media,C20,2025,Physical Sciences & Math,STEM,$60K-$100K,0,1,3.44,43300,Merit,18450,0,0,24850,Enrolled (Active),,,,3.6
S016419,A065290,College Website,C20,2025,Business,Non-STEM,$100K-$150K,1,0,2.71,42650,Departmental,6900,0,0,35750,Dropped Out,,2026,1,2.31
S016420,A065295,Friends / Family / Alumni,C20,2025,Computer Science,STEM,$150K+,0,0,3.49,41430,Need-Based,15950,0,0,25480,Enrolled (Active),,,,2.86
S016421,A065298,High School Counselor,C20,2025,Business,Non-STEM,$60K-$100K,0,0,4.0,41550,None,0,0,13200,41550,Enrolled (Active),,,,2.76
S016422,A065302,Social Media,C20,2025,Social Sciences,Non-STEM,Under $30K,1,0,3.62,41020,Merit,10500,0,0,30520,Enrolled (Active),,,,3.44
S016423,A065303,Friends / Family / Alumni,C20,2025,Physical Sciences & Math,STEM,Under $30K,0,0,3.12,42130,Need-Based,29150,0,0,12980,Enrolled (Active),,,,2.27
S016424,A065315,Campus Visit / Open House,C20,2025,Social Sciences,Non-STEM,$60K-$100K,0,0,3.35,42220,Need-Based,9100,0,0,33120,Enrolled (Active),,,,2.39
S016425,A065316,College Website,C20,2025,Arts & Humanities,Non-STEM,$150K+,0,1,3.47,42560,None,0,0,17000,42560,Dropped Out,,2026,1,1.9
S016426,A065320,Campus Visit / Open House,C20,2025,Arts & Humanities,Non-STEM,$60K-$100K,1,0,2.82,42020,None,0,0,18600,42020,Enrolled (Active),,,,3.06
S016427,A065324,Campus Visit / Open House,C20,2025,Social Sciences,Non-STEM,Under $30K,1,0,3.65,43280,Departmental,7650,5946,0,29684,Enrolled (Active),,,,3.47
S016428,A065340,Campus Visit / Open House,C20,2025,Psychology,Non-STEM,$150K+,0,0,2.96,42610,Need-Based,16450,0,16900,26160,Enrolled (Active),,,,3.02
S016429,A065343,High School Counselor,C20,2025,Biology & Life Sciences,STEM,$60K-$100K,0,1,3.51,41560,Merit,11700,0,11900,29860,Enrolled (Active),,,,3.29
S016430,A065344,Friends / Family / Alumni,C20,2025,Engineering,STEM,$60K-$100K,1,0,3.35,40880,Merit,12900,0,14400,27980,Dropped Out,,2026,1,2.97
S016431,A065347,Campus Visit / Open House,C20,2025,Education,Non-STEM,$100K-$150K,0,0,2.99,42470,Need-Based,15700,0,0,26770,Enrolled (Active),,,,3.17
S016432,A065350,Advertising / Direct Mail,C20,2025,Psychology,Non-STEM,Under $30K,0,1,3.5,42930,Need-Based,18450,0,9600,24480,Dropped Out,,2026,1,2.27
S016433,A065359,Social Media,C20,2025,Psychology,Non-STEM,$60K-$100K,0,1,3.63,42410,None,0,0,28100,42410,Enrolled (Active),,,,3.2
S016434,A065369,High School Counselor,C20,2025,Social Sciences,Non-STEM,$30K-$60K,1,0,3.22,42480,Departmental,2900,0,14600,39580,Enrolled (Active),,,,3.19
S016435,A065373,College Website,C20,2025,Psychology,Non-STEM,$60K-$100K,1,0,3.07,42430,None,0,0,14600,42430,Enrolled (Active),,,,2.91
S016436,A065377,Campus Visit / Open House,C21,2018,Biology & Life Sciences,STEM,$60K-$100K,0,0,3.78,43160,Merit,6500,0,0,36660,Graduated,2022,,4,3.02
S016437,A065391,Campus Visit / Open House,C21,2018,Arts & Humanities,Non-STEM,$60K-$100K,1,0,3.73,43810,Merit,20900,0,0,22910,Graduated,2022,,4,3.31
S016438,A065418,High School Counselor,C21,2018,Computer Science,STEM,$150K+,0,1,3.39,43800,Departmental,3500,0,0,40300,Dropped Out,,2020,2,2.24
S016439,A065419,Campus Visit / Open House,C21,2018,Business,Non-STEM,$100K-$150K,0,0,3.43,44440,Need-Based,21250,0,0,23190,Graduated,2022,,4,3.01
S016440,A065424,College Website,C21,2018,Arts & Humanities,Non-STEM,$100K-$150K,0,0,3.26,44300,Merit,22350,0,12300,21950,Graduated,2023,,5,2.93
S016441,A065434,Online Search / Rankings Sites,C21,2018,Nursing & Health Sciences,STEM,Under $30K,0,0,3.57,42370,None,0,3995,0,38375,Graduated,2022,,4,3.34
S016442,A065451,Campus Visit / Open House,C21,2018,Education,Non-STEM,$100K-$150K,0,0,3.03,42880,None,0,0,0,42880,Graduated,2022,,4,2.38
S016443,A065452,High School Counselor,C21,2018,Social Sciences,Non-STEM,$60K-$100K,0,0,3.14,43700,Need-Based,26850,0,6400,16850,Dropped Out,,2020,2,2.23
S016444,A065462,College Website,C21,2018,Psychology,Non-STEM,Under $30K,0,0,3.8,42470,Merit,22000,6436,0,14034,Graduated,2022,,4,3.22
S016445,A065463,College Fair,C21,2018,Arts & Humanities,Non-STEM,$30K-$60K,0,0,4.0,43320,None,0,2539,0,40781,Graduated,2022,,4,3.2
S016446,A065467,Campus Visit / Open House,C21,2018,Engineering,STEM,Under $30K,0,0,3.7,43990,Departmental,3300,0,0,40690,Graduated,2022,,4,3.44
S016447,A065481,High School Counselor,C21,2018,Social Sciences,Non-STEM,$30K-$60K,0,0,4.0,43280,Athletic,20650,4512,0,18118,Graduated,2023,,5,2.88
S016448,A065483,Campus Visit / Open House,C21,2018,Computer Science,STEM,$60K-$100K,1,0,4.0,44140,Merit,10900,0,0,33240,Graduated,2024,,6,3.18
S016449,A065484,College Website,C21,2018,Arts & Humanities,Non-STEM,$60K-$100K,1,1,3.17,43220,Departmental,2450,0,20300,40770,Graduated,2023,,5,2.44
S016450,A065485,Online Search / Rankings Sites,C21,2018,Education,Non-STEM,$60K-$100K,0,0,3.24,42620,None,0,0,26900,42620,Graduated,2022,,4,3.2
S016451,A065487,Friends / Family / Alumni,C21,2018,Biology & Life Sciences,STEM,Under $30K,0,0,3.07,43880,Merit,8450,0,14300,35430,Dropped Out,,2019,1,2.76
S016452,A065489,Campus Visit / Open House,C21,2018,Computer Science,STEM,$30K-$60K,0,0,3.02,42620,Departmental,7600,4154,0,30866,Graduated,2022,,4,2.7
S016453,A065501,College Fair,C21,2018,Computer Science,STEM,$150K+,1,0,3.43,42750,Athletic,20250,0,0,22500,Graduated,2022,,4,2.97
S016454,A065507,High School Counselor,C21,2018,Business,Non-STEM,Under $30K,1,1,2.97,43130,Merit,10000,6698,0,26432,Graduated,2022,,4,2.81
S016455,A065511,Campus Visit / Open House,C21,2018,Nursing & Health Sciences,STEM,$60K-$100K,0,0,3.06,43020,None,0,0,13100,43020,Dropped Out,,2019,1,1.36
S016456,A065517,Friends / Family / Alumni,C21,2018,Engineering,STEM,$30K-$60K,1,0,3.84,43060,Merit,13950,2615,0,26495,Dropped Out,,2019,1,2.86
S016457,A065519,Friends / Family / Alumni,C21,2018,Nursing & Health Sciences,STEM,$100K-$150K,0,1,3.67,42770,Athletic,25000,0,0,17770,Graduated,2022,,4,2.86
S016458,A065546,High School Counselor,C21,2019,Nursing & Health Sciences,STEM,$150K+,0,0,3.14,44660,Need-Based,28600,0,0,16060,Graduated,2023,,4,3.26
S016459,A065560,High School Counselor,C21,2019,Nursing & Health Sciences,STEM,Under $30K,1,0,3.46,43950,Athletic,29200,3898,5400,10852,Graduated,2023,,4,3.55
S016460,A065568,High School Counselor,C21,2019,Engineering,STEM,$150K+,1,1,3.08,44570,Need-Based,11300,0,22600,33270,Graduated,2024,,5,2.68
S016461,A065575,High School Counselor,C21,2019,Nursing & Health Sciences,STEM,Under $30K,1,1,3.57,45200,Merit,9850,0,17000,35350,Graduated,2024,,5,3.04
S016462,A065576,Campus Visit / Open House,C21,2019,Business,Non-STEM,$100K-$150K,0,1,3.31,45550,Departmental,3500,0,25700,42050,Graduated,2024,,5,2.28
S016463,A065579,Friends / Family / Alumni,C21,2019,Arts & Humanities,Non-STEM,$100K-$150K,0,1,3.61,45390,None,0,0,18500,45390,Dropped Out,,2021,2,1.82
S016464,A065588,Friends / Family / Alumni,C21,2019,Arts & Humanities,Non-STEM,$60K-$100K,0,1,3.32,45440,Departmental,9100,0,0,36340,Graduated,2023,,4,3.54
S016465,A065589,High School Counselor,C21,2019,Arts & Humanities,Non-STEM,$150K+,1,1,4.0,45290,Merit,12000,0,22000,33290,Dropped Out,,2020,1,3.24
S016466,A065607,Online Search / Rankings Sites,C21,2019,Education,Non-STEM,Under $30K,0,0,3.43,44200,Merit,9050,3522,9700,31628,Graduated,2023,,4,3.26
S016467,A065613,College Fair,C21,2019,Education,Non-STEM,$60K-$100K,0,0,3.3,43830,Merit,22900,0,12800,20930,Graduated,2023,,4,3.01
S016468,A065617,Friends / Family / Alumni,C21,2019,Education,Non-STEM,$150K+,0,0,3.13,44110,None,0,0,0,44110,Graduated,2023,,4,2.94
S016469,A065618,High School Counselor,C21,2019,Education,Non-STEM,Under $30K,0,0,4.0,43410,Need-Based,20200,0,0,23210,Graduated,2023,,4,2.93
S016470,A065620,College Website,C21,2019,Biology & Life Sciences,STEM,$60K-$100K,0,0,3.35,43220,Merit,9050,0,0,34170,Graduated,2023,,4,3.22
S016471,A065622,Friends / Family / Alumni,C21,2019,Social Sciences,Non-STEM,$100K-$150K,1,1,3.86,45480,Departmental,11100,0,0,34380,Dropped Out,,2022,3,2.76
S016472,A065630,Friends / Family / Alumni,C21,2019,Business,Non-STEM,Under $30K,1,0,2.98,45560,Need-Based,26250,0,0,19310,Graduated,2023,,4,2.87
S016473,A065632,College Website,C21,2019,Business,Non-STEM,$150K+,0,1,4.0,44120,Merit,23650,0,0,20470,Graduated,2023,,4,2.81
S016474,A065633,Friends / Family / Alumni,C21,2019,Social Sciences,Non-STEM,Under $30K,1,0,2.89,45670,None,0,6288,0,39382,Graduated,2023,,4,2.66
S016475,A065655,Advertising / Direct Mail,C21,2019,Education,Non-STEM,Under $30K,1,0,2.56,44400,Departmental,5500,0,0,38900,Dropped Out,,2020,1,2.27
S016476,A065662,Campus Visit / Open House,C21,2019,Engineering,STEM,$150K+,0,0,3.16,45240,None,0,0,22100,45240,Graduated,2023,,4,3.08
S016477,A065679,Campus Visit / Open House,C21,2019,Arts & Humanities,Non-STEM,$150K+,0,0,3.16,44140,None,0,0,18200,44140,Graduated,2023,,4,2.23
S016478,A065686,College Website,C21,2019,Business,Non-STEM,$100K-$150K,0,0,4.0,45750,Need-Based,19800,0,15500,25950,Graduated,2023,,4,3.26
S016479,A065697,Friends / Family / Alumni,C21,2019,Nursing & Health Sciences,STEM,$30K-$60K,0,0,3.8,43670,Merit,18050,5484,0,20136,Graduated,2023,,4,3.18
S016480,A065702,Social Media,C21,2019,Computer Science,STEM,$60K-$100K,1,0,3.06,44990,Merit,22850,0,0,22140,Graduated,2023,,4,2.85
S016481,A065703,Campus Visit / Open House,C21,2019,Nursing & Health Sciences,STEM,$30K-$60K,0,0,2.97,44770,Departmental,8350,2475,20400,33945,Graduated,2023,,4,1.9
