application_id,college_id,application_year,discovery_channel,applicant_state,intended_field,admitted_flag,enrolled_flag
A076707,C25,2022,Online Search / Rankings Sites,IL,Psychology,1,1
A076708,C25,2022,High School Counselor,OH,Physical Sciences & Math,0,0
A076709,C25,2022,Friends / Family / Alumni,IL,Business,1,0
A076710,C25,2022,High School Counselor,PA,Arts & Humanities,1,0
A076711,C25,2022,College Website,WA,Computer Science,0,0
A076712,C25,2022,Advertising / Direct Mail,MA,Computer Science,1,0
A076713,C25,2022,High School Counselor,IL,Education,0,0
A076714,C25,2022,Advertising / Direct Mail,MN,Business,1,1
A076715,C25,2022,College Website,MN,Business,1,0
A076716,C25,2022,High School Counselor,IL,Engineering,1,0
A076717,C25,2022,Campus Visit / Open House,IL,Business,0,0
A076718,C25,2022,College Website,IL,Education,1,1
A076719,C25,2022,Campus Visit / Open House,WI,Nursing & Health Sciences,1,1
A076720,C25,2022,High School Counselor,IL,Arts & Humanities,0,0
A076721,C25,2022,High School Counselor,IL,Physical Sciences & Math,1,1
A076722,C25,2022,Social Media,IL,Physical Sciences & Math,0,0
A076723,C25,2022,College Fair,IL,Engineering,1,1
A076724,C25,2022,Campus Visit / Open House,WI,Computer Science,0,0
A076725,C25,2022,College Fair,IL,Psychology,1,0
A076726,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,1,1
A076727,C25,2022,College Website,IL,Nursing & Health Sciences,0,0
A076728,C25,2022,Online Search / Rankings Sites,IL,Physical Sciences & Math,0,0
A076729,C25,2022,High School Counselor,FL,Psychology,1,1
A076730,C25,2022,Campus Visit / Open House,OR,Psychology,0,0
A076731,C25,2022,Social Media,WI,Biology & Life Sciences,1,0
A076732,C25,2022,Friends / Family / Alumni,IL,Arts & Humanities,1,0
A076733,C25,2022,College Website,IL,Arts & Humanities,0,0
A076734,C25,2022,College Fair,MN,Engineering,1,0
A076735,C25,2022,Social Media,IL,Engineering,0,0
A076736,C25,2022,High School Counselor,IL,Psychology,1,0
A076737,C25,2022,High School Counselor,MA,Biology & Life Sciences,1,0
A076738,C25,2022,College Website,IL,Physical Sciences & Math,1,0
A076739,C25,2022,College Fair,IL,Engineering,0,0
A076740,C25,2022,High School Counselor,IL,Physical Sciences & Math,1,1
A076741,C25,2022,Social Media,IL,Social Sciences,1,0
A076742,C25,2022,Campus Visit / Open House,NC,Physical Sciences & Math,1,0
A076743,C25,2022,College Fair,IL,Biology & Life Sciences,1,1
A076744,C25,2022,Online Search / Rankings Sites,IL,Engineering,0,0
A076745,C25,2022,High School Counselor,IL,Nursing & Health Sciences,1,1
A076746,C25,2022,Social Media,IL,Education,1,1
A076747,C25,2022,College Website,IL,Physical Sciences & Math,1,0
A076748,C25,2022,College Website,MN,Computer Science,1,0
A076749,C25,2022,College Website,IL,Physical Sciences & Math,0,0
A076750,C25,2022,College Website,NC,Business,1,0
A076751,C25,2022,Advertising / Direct Mail,IL,Engineering,0,0
A076752,C25,2022,Campus Visit / Open House,IL,Physical Sciences & Math,1,0
A076753,C25,2022,High School Counselor,IL,Arts & Humanities,0,0
A076754,C25,2022,Friends / Family / Alumni,OR,Computer Science,0,0
A076755,C25,2022,Campus Visit / Open House,TN,Nursing & Health Sciences,1,0
A076756,C25,2022,High School Counselor,IL,Social Sciences,1,1
A076757,C25,2022,Online Search / Rankings Sites,IL,Biology & Life Sciences,1,0
A076758,C25,2022,College Website,MA,Arts & Humanities,0,0
A076759,C25,2022,College Website,IL,Engineering,1,1
A076760,C25,2022,High School Counselor,IL,Biology & Life Sciences,0,0
A076761,C25,2022,College Website,CA,Psychology,1,1
A076762,C25,2022,College Website,IL,Business,1,0
A076763,C25,2022,Social Media,IL,Nursing & Health Sciences,1,0
A076764,C25,2022,Social Media,IL,Physical Sciences & Math,1,0
A076765,C25,2022,High School Counselor,IL,Psychology,1,0
A076766,C25,2022,College Website,IL,Engineering,0,0
A076767,C25,2022,High School Counselor,GA,Business,1,0
A076768,C25,2022,College Fair,IL,Business,1,0
A076769,C25,2022,Advertising / Direct Mail,PA,Education,0,0
A076770,C25,2022,High School Counselor,MA,Business,1,0
A076771,C25,2022,College Fair,WA,Arts & Humanities,1,1
A076772,C25,2022,College Website,IL,Nursing & Health Sciences,0,0
A076773,C25,2022,College Website,IL,Nursing & Health Sciences,1,1
A076774,C25,2022,College Fair,NY,Business,1,0
A076775,C25,2022,College Fair,IL,Arts & Humanities,1,0
A076776,C25,2022,High School Counselor,TN,Social Sciences,1,1
A076777,C25,2022,Social Media,TN,Nursing & Health Sciences,0,0
A076778,C25,2022,Social Media,IL,Biology & Life Sciences,1,0
A076779,C25,2022,Social Media,IL,Nursing & Health Sciences,1,1
A076780,C25,2022,Campus Visit / Open House,IL,Psychology,1,1
A076781,C25,2022,High School Counselor,NC,Arts & Humanities,0,0
A076782,C25,2022,Online Search / Rankings Sites,MI,Arts & Humanities,1,1
A076783,C25,2022,High School Counselor,OH,Psychology,1,0
A076784,C25,2022,Advertising / Direct Mail,MN,Business,0,0
A076785,C25,2022,High School Counselor,IL,Business,1,1
A076786,C25,2022,Friends / Family / Alumni,AZ,Business,1,0
A076787,C25,2022,College Fair,IL,Physical Sciences & Math,0,0
A076788,C25,2022,Online Search / Rankings Sites,IL,Arts & Humanities,0,0
A076789,C25,2022,Campus Visit / Open House,WI,Biology & Life Sciences,0,0
A076790,C25,2022,High School Counselor,IL,Engineering,1,0
A076791,C25,2022,Friends / Family / Alumni,IL,Biology & Life Sciences,1,1
A076792,C25,2022,College Website,IL,Education,0,0
A076793,C25,2022,College Fair,IL,Nursing & Health Sciences,1,0
A076794,C25,2022,College Website,IL,Computer Science,0,0
A076795,C25,2022,High School Counselor,MA,Education,0,0
A076796,C25,2022,Campus Visit / Open House,IL,Business,1,1
A076797,C25,2022,Friends / Family / Alumni,IL,Education,0,0
A076798,C25,2022,Friends / Family / Alumni,IL,Engineering,1,1
A076799,C25,2022,College Website,NC,Psychology,1,0
A076800,C25,2022,Friends / Family / Alumni,IL,Engineering,1,0
A076801,C25,2022,Friends / Family / Alumni,NC,Biology & Life Sciences,0,0
A076802,C25,2022,Friends / Family / Alumni,IL,Business,0,0
A076803,C25,2022,Online Search / Rankings Sites,CA,Education,1,0
A076804,C25,2022,High School Counselor,IL,Physical Sciences & Math,1,0
A076805,C25,2022,Friends / Family / Alumni,IL,Physical Sciences & Math,0,0
A076806,C25,2022,College Website,IL,Engineering,0,0
A076807,C25,2022,College Website,IL,Computer Science,1,1
A076808,C25,2022,Campus Visit / Open House,IL,Arts & Humanities,1,1
A076809,C25,2022,Campus Visit / Open House,IL,Biology & Life Sciences,0,0
A076810,C25,2022,Campus Visit / Open House,IL,Computer Science,1,0
A076811,C25,2022,Social Media,IL,Business,0,0
A076812,C25,2022,Friends / Family / Alumni,IL,Engineering,1,0
A076813,C25,2022,Online Search / Rankings Sites,IL,Nursing & Health Sciences,1,0
A076814,C25,2022,College Website,IL,Computer Science,0,0
A076815,C25,2022,Campus Visit / Open House,IL,Nursing & Health Sciences,0,0
A076816,C25,2022,College Website,IL,Engineering,0,0
A076817,C25,2022,Campus Visit / Open House,IL,Business,1,0
A076818,C25,2022,High School Counselor,IL,Education,0,0
A076819,C25,2022,Social Media,IL,Psychology,1,0
A076820,C25,2022,Campus Visit / Open House,IL,Education,0,0
A076821,C25,2022,Social Media,IL,Business,1,0
A076822,C25,2022,College Website,IL,Psychology,1,0
A076823,C25,2022,Friends / Family / Alumni,GA,Business,0,0
A076824,C25,2022,High School Counselor,FL,Social Sciences,0,0
A076825,C25,2022,Campus Visit / Open House,OH,Computer Science,1,1
A076826,C25,2022,High School Counselor,IL,Nursing & Health Sciences,0,0
A076827,C25,2022,Friends / Family / Alumni,IL,Business,1,0
A076828,C25,2022,Social Media,CA,Nursing & Health Sciences,0,0
A076829,C25,2022,High School Counselor,IL,Psychology,1,0
A076830,C25,2022,College Website,TN,Computer Science,1,1
A076831,C25,2022,Social Media,IL,Nursing & Health Sciences,0,0
A076832,C25,2023,Friends / Family / Alumni,OH,Biology & Life Sciences,0,0
A076833,C25,2023,College Website,IL,Psychology,1,0
A076834,C25,2023,High School Counselor,IL,Computer Science,1,0
A076835,C25,2023,High School Counselor,NJ,Social Sciences,0,0
A076836,C25,2023,Advertising / Direct Mail,NY,Engineering,1,0
A076837,C25,2023,Campus Visit / Open House,IL,Computer Science,0,0
A076838,C25,2023,Campus Visit / Open House,MA,Engineering,1,1
A076839,C25,2023,High School Counselor,IL,Engineering,1,0
A076840,C25,2023,Campus Visit / Open House,IL,Nursing & Health Sciences,0,0
A076841,C25,2023,High School Counselor,IL,Physical Sciences & Math,1,1
A076842,C25,2023,Social Media,IL,Computer Science,1,1
A076843,C25,2023,High School Counselor,TN,Social Sciences,1,1
A076844,C25,2023,Social Media,IL,Education,1,0
A076845,C25,2023,Social Media,FL,Computer Science,0,0
A076846,C25,2023,College Website,NJ,Education,0,0
A076847,C25,2023,College Fair,IL,Psychology,0,0
A076848,C25,2023,High School Counselor,IL,Nursing & Health Sciences,0,0
A076849,C25,2023,Friends / Family / Alumni,IL,Computer Science,1,0
A076850,C25,2023,College Website,IL,Nursing & Health Sciences,1,0
A076851,C25,2023,College Website,IL,Engineering,1,0
A076852,C25,2023,College Website,IL,Business,0,0
A076853,C25,2023,College Fair,IL,Computer Science,1,0
A076854,C25,2023,Social Media,CO,Engineering,1,0
A076855,C25,2023,Advertising / Direct Mail,TN,Arts & Humanities,1,1
A076856,C25,2023,High School Counselor,IL,Business,0,0
A076857,C25,2023,College Fair,MA,Nursing & Health Sciences,1,0
A076858,C25,2023,Social Media,IL,Business,1,1
A076859,C25,2023,College Fair,AZ,Arts & Humanities,1,0
A076860,C25,2023,Advertising / Direct Mail,OR,Business,0,0
A076861,C25,2023,High School Counselor,IL,Biology & Life Sciences,0,0
A076862,C25,2023,Friends / Family / Alumni,IL,Nursing & Health Sciences,1,1
A076863,C25,2023,Campus Visit / Open House,IL,Arts & Humanities,1,1
A076864,C25,2023,College Website,IL,Education,0,0
A076865,C25,2023,Friends / Family / Alumni,IL,Biology & Life Sciences,0,0
A076866,C25,2023,Friends / Family / Alumni,IL,Psychology,0,0
A076867,C25,2023,High School Counselor,IL,Psychology,0,0
A076868,C25,2023,College Website,IL,Biology & Life Sciences,1,1
A076869,C25,2023,Campus Visit / Open House,IL,Arts & Humanities,0,0
A076870,C25,2023,College Website,GA,Nursing & Health Sciences,1,0
A076871,C25,2023,High School Counselor,VA,Nursing & Health Sciences,0,0
A076872,C25,2023,Friends / Family / Alumni,IL,Education,0,0
A076873,C25,2023,Online Search / Rankings Sites,CA,Biology & Life Sciences,1,0
A076874,C25,2023,College Website,IL,Computer Science,1,0
A076875,C25,2023,Campus Visit / Open House,IL,Psychology,1,1
A076876,C25,2023,High School Counselor,FL,Computer Science,1,1
A076877,C25,2023,High School Counselor,MI,Education,1,0
A076878,C25,2023,College Website,IL,Psychology,1,1
A076879,C25,2023,Campus Visit / Open House,IL,Biology & Life Sciences,1,1
A076880,C25,2023,Friends / Family / Alumni,IL,Psychology,0,0
A076881,C25,2023,High School Counselor,IL,Arts & Humanities,1,0
A076882,C25,2023,Online Search / Rankings Sites,IL,Education,1,0
A076883,C25,2023,College Website,IL,Nursing & Health Sciences,1,1
A076884,C25,2023,College Website,IL,Nursing & Health Sciences,1,0
A076885,C25,2023,Social Media,PA,Arts & Humanities,1,0
A076886,C25,2023,College Website,IL,Arts & Humanities,0,0
A076887,C25,2023,Campus Visit / Open House,AZ,Education,1,1
A076888,C25,2023,Friends / Family / Alumni,MN,Engineering,1,1
A076889,C25,2023,Social Media,IL,Business,1,0
A076890,C25,2023,College Fair,IL,Biology & Life Sciences,0,0
A076891,C25,2023,College Website,IL,Business,1,1
A076892,C25,2023,Social Media,IL,Computer Science,0,0
A076893,C25,2023,College Fair,WA,Arts & Humanities,0,0
A076894,C25,2023,Campus Visit / Open House,IL,Biology & Life Sciences,1,0
A076895,C25,2023,College Website,MI,Arts & Humanities,1,1
A076896,C25,2023,College Website,IL,Biology & Life Sciences,0,0
A076897,C25,2023,College Website,OH,Arts & Humanities,1,0
A076898,C25,2023,High School Counselor,TN,Nursing & Health Sciences,1,0
A076899,C25,2023,Social Media,IL,Biology & Life Sciences,1,0
A076900,C25,2023,College Website,IL,Nursing & Health Sciences,1,0
A076901,C25,2023,Campus Visit / Open House,PA,Nursing & Health Sciences,0,0
A076902,C25,2023,College Website,IL,Education,1,1
A076903,C25,2023,High School Counselor,GA,Engineering,0,0
A076904,C25,2023,High School Counselor,IL,Physical Sciences & Math,0,0
A076905,C25,2023,Campus Visit / Open House,IL,Nursing & Health Sciences,1,0
A076906,C25,2023,College Website,IL,Arts & Humanities,1,1
A076907,C25,2023,High School Counselor,IL,Arts & Humanities,0,0
A076908,C25,2023,Campus Visit / Open House,VA,Computer Science,1,0
A076909,C25,2023,Campus Visit / Open House,IL,Social Sciences,1,0
A076910,C25,2023,Campus Visit / Open House,IL,Computer Science,0,0
A076911,C25,2023,Campus Visit / Open House,IL,Nursing & Health Sciences,1,1
A076912,C25,2023,College Website,IL,Arts & Humanities,0,0
A076913,C25,2023,High School Counselor,IL,Social Sciences,1,0
A076914,C25,2023,College Fair,IL,Computer Science,0,0
A076915,C25,2023,Social Media,IL,Nursing & Health Sciences,1,0
A076916,C25,2023,High School Counselor,IL,Psychology,1,1
A076917,C25,2023,College Website,TX,Business,1,0
A076918,C25,2023,Advertising / Direct Mail,NY,Physical Sciences & Math,1,0
A076919,C25,2023,College Website,IL,Computer Science,0,0
A076920,C25,2023,Friends / Family / Alumni,WI,Arts & Humanities,1,1
A076921,C25,2023,College Website,WA,Psychology,1,1
A076922,C25,2023,Campus Visit / Open House,MN,Nursing & Health Sciences,0,0
A076923,C25,2023,High School Counselor,IL,Engineering,1,1
A076924,C25,2023,College Website,CA,Biology & Life Sciences,1,0
A076925,C25,2023,College Website,IL,Computer Science,1,0
A076926,C25,2023,Friends / Family / Alumni,VA,Nursing & Health Sciences,1,0
A076927,C25,2023,Social Media,IL,Education,1,1
A076928,C25,2023,College Website,CO,Nursing & Health Sciences,1,1
A076929,C25,2023,High School Counselor,IL,Psychology,0,0
A076930,C25,2023,Campus Visit / Open House,IL,Arts & Humanities,0,0
A076931,C25,2023,Social Media,IL,Engineering,1,0
A076932,C25,2023,Social Media,IL,Business,1,1
A076933,C25,2023,Online Search / Rankings Sites,IL,Business,1,1
A076934,C25,2023,Social Media,IL,Nursing & Health Sciences,0,0
A076935,C25,2023,Online Search / Rankings Sites,IL,Computer Science,1,1
A076936,C25,2023,Social Media,NY,Psychology,1,0
A076937,C25,2023,High School Counselor,NC,Engineering,1,0
A076938,C25,2023,Friends / Family / Alumni,IL,Physical Sciences & Math,1,1
A076939,C25,2023,College Website,IL,Physical Sciences & Math,0,0
A076940,C25,2023,Social Media,IL,Business,1,0
A076941,C25,2023,High School Counselor,WI,Business,1,1
A076942,C25,2023,College Website,IL,Psychology,1,0
A076943,C25,2023,Online Search / Rankings Sites,NY,Arts & Humanities,1,0
A076944,C25,2023,College Fair,IL,Psychology,1,1
A076945,C25,2023,Social Media,IL,Social Sciences,0,0
A076946,C25,2023,College Website,NJ,Social Sciences,0,0
A076947,C25,2023,Social Media,IL,Engineering,1,1
A076948,C25,2023,Campus Visit / Open House,IL,Nursing & Health Sciences,1,1
A076949,C25,2023,Social Media,FL,Computer Science,0,0
A076950,C25,2023,High School Counselor,IL,Arts & Humanities,0,0
A076951,C25,2023,College Website,IL,Nursing & Health Sciences,1,0
A076952,C25,2023,Online Search / Rankings Sites,IL,Psychology,0,0
A076953,C25,2023,Campus Visit / Open House,IL,Arts & Humanities,1,1
A076954,C25,2023,Social Media,IL,Arts & Humanities,1,1
A076955,C25,2023,Advertising / Direct Mail,IL,Business,1,0
A076956,C25,2023,Friends / Family / Alumni,FL,Physical Sciences & Math,1,0
A076957,C25,2023,Social Media,IL,Biology & Life Sciences,0,0
A076958,C25,2023,College Fair,IL,Engineering,1,1
A076959,C25,2023,High School Counselor,IL,Nursing & Health Sciences,0,0
A076960,C25,2023,Campus Visit / Open House,IL,Education,1,1
A076961,C25,2023,Online Search / Rankings Sites,IL,Physical Sciences & Math,1,0
A076962,C25,2023,Social Media,IL,Psychology,1,0
A076963,C25,2023,High School Counselor,IL,Social Sciences,1,1
A076964,C25,2023,College Fair,IL,Nursing & Health Sciences,1,0
A076965,C25,2023,Social Media,MA,Nursing & Health Sciences,1,0
A076966,C25,2023,Advertising / Direct Mail,IL,Education,0,0
A076967,C25,2023,College Website,IL,Engineering,1,1
A076968,C25,2023,High School Counselor,IL,Business,1,0
A076969,C25,2023,High School Counselor,IL,Computer Science,1,0
A076970,C25,2023,Online Search / Rankings Sites,IL,Social Sciences,1,1
A076971,C25,2023,Campus Visit / Open House,IL,Education,1,1
A076972,C25,2023,High School Counselor,IL,Education,1,1
A076973,C25,2023,Campus Visit / Open House,GA,Business,0,0
A076974,C25,2023,Social Media,IL,Computer Science,1,0
A076975,C25,2023,Friends / Family / Alumni,IL,Nursing & Health Sciences,1,1
A076976,C25,2023,Online Search / Rankings Sites,TX,Arts & Humanities,1,1
A076977,C25,2023,Social Media,IL,Computer Science,1,1
A076978,C25,2023,Friends / Family / Alumni,IL,Business,1,0
A076979,C25,2023,Campus Visit / Open House,IL,Physical Sciences & Math,1,1
A076980,C25,2023,College Website,IL,Arts & Humanities,1,0
A076981,C25,2023,Friends / Family / Alumni,CO,Computer Science,1,0
A076982,C25,2023,High School Counselor,IL,Business,0,0
A076983,C25,2023,High School Counselor,NY,Social Sciences,1,0
A076984,C25,2023,Friends / Family / Alumni,IL,Nursing & Health Sciences,1,0
A076985,C25,2023,High School Counselor,IL,Nursing & Health Sciences,0,0
A076986,C25,2023,Advertising / Direct Mail,IL,Education,1,0
A076987,C25,2023,Social Media,MI,Physical Sciences & Math,1,0
A076988,C25,2023,Social Media,TX,Psychology,0,0
A076989,C25,2023,College Fair,IL,Arts & Humanities,1,1
A076990,C25,2023,Social Media,CO,Business,1,0
A076991,C25,2023,College Fair,IL,Arts & Humanities,0,0
A076992,C25,2023,Social Media,NJ,Social Sciences,1,0
A076993,C25,2023,College Website,CA,Arts & Humanities,1,1
A076994,C25,2023,Campus Visit / Open House,IL,Biology & Life Sciences,1,1
A076995,C25,2023,High School Counselor,VA,Nursing & Health Sciences,1,1
A076996,C25,2023,Online Search / Rankings Sites,IL,Business,1,0
A076997,C25,2023,College Website,IL,Biology & Life Sciences,1,0
A076998,C25,2023,Online Search / Rankings Sites,IL,Engineering,1,0
A076999,C25,2023,College Website,IL,Biology & Life Sciences,0,0
A077000,C25,2023,Online Search / Rankings Sites,IL,Biology & Life Sciences,0,0
A077001,C25,2023,Social Media,GA,Computer Science,0,0
A077002,C25,2023,Online Search / Rankings Sites,IL,Business,1,1
A077003,C25,2023,Campus Visit / Open House,AZ,Arts & Humanities,1,1
A077004,C25,2023,College Fair,IL,Arts & Humanities,1,1
A077005,C25,2023,Friends / Family / Alumni,IL,Social Sciences,1,0
